TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2021,INDE,3310,1,Quality Control & Improvement,Wang,Yaping,12,23,5,2,0,0,0,0,0,3.009
Fall 2021,CIS,3347,3,IS Infrastructure and Networks,Viseh,Mehran,17,13,4,3,1,0,0,0,1,3.14
Fall 2021,PHLS,8337,2,Multicul Iss Coun Psych,Reyna,Ronda,19,0,0,0,0,0,0,0,0,3.965
Fall 2021,ARTS,6310,1,Printmaking Studio,Masterson,Patrick D,2,0,0,0,0,0,0,0,0,4
Fall 2021,LAW,5371,1,Int'l Petroleum Transaction,Wright,Denney L,6,3,1,0,0,1,0,0,0,3.122
Fall 2021,HIST,4379,1,Sex and Violence in Old South,Deyle,Steven H,12,6,3,0,4,0,0,0,0,2.88
Fall 2021,ECE,8699,2,Doctoral Dissertation,Becker,Aaron T,1,0,0,0,0,0,0,0,0,4
Fall 2021,MATH,8698,18,Doctoral Research,Perepelitsa,Mikhail Antolyevic,0,0,0,0,0,0,0,1,0,0
Fall 2021,PCOL,8998,8,Doctoral Research,Udugamasooriya,Damith Gomika,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHAR,5695,2,Geriatrics,Truong,Mabel,1,0,0,0,0,0,0,0,0,4
Fall 2021,DANC,2303,2,Introduction to Dance,Bobet,Jacqueline A,26,9,9,2,5,0,0,0,6,2.922
Fall 2021,MATH,4364,2,Intro to Numerical Analysis,Mamonov,Alexander V,6,14,7,3,4,0,0,0,3,2.431
Fall 2021,ENGL,1301,55,First Year Writing I,Wolfe,Steven Ronald,5,9,4,0,6,0,0,0,3,2.278
Fall 2021,PHIL,3335,1,Theory of Knowledge,Oliveira,Luis RG,14,8,2,1,1,0,0,0,4,3.244
Fall 2021,PHYS,8698,20,Doctoral Research,Meier,Mark Albert,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHOP,6160,1,Gen Sem Visual Sciences,Coates,Daniel R,0,0,0,0,0,0,0,0,0,0
Fall 2021,THEA,6294,5,Design and Production Studio,Niederer,Barbara,3,0,0,0,0,0,0,0,0,4
Fall 2021,PHOP,6867,2,Research Practicum A,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,0,0,4
Fall 2021,IDNS,1132,3,Calculus II SEP Workshop,Pattison,Donna,9,3,4,3,0,0,0,0,1,2.93
Fall 2021,THEA,3304,1,Playwriting: Myth & Ritual,Shimko,Robert B,11,0,0,0,0,0,0,0,0,3.85
Fall 2021,LAW,7313,1,WRS: Federal Natural Resources,Flatt,Victor B,4,6,0,0,0,0,0,0,0,3.4
Fall 2021,BIOE,6397,2,Selected Topics,Romero Ortega,Mario Ignacio,3,1,0,0,0,0,0,0,0,3.668
Fall 2021,PETR,8298,6,Doctoral Research,Aminzadeh,Fred,0,0,0,0,0,1,0,0,0,0
Fall 2021,MECE,8198,19,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,1,0,0,0,0
Fall 2021,MATH,8398,11,Doctoral Research,Jun,Mikyoung,0,0,0,0,0,4,0,0,0,0
Fall 2021,ENGL,8398,9,Graduate English Resrch,Wingard,Jennifer L,0,0,0,0,0,1,0,0,0,0
Fall 2021,ECE,8198,9,Doctoral Research,Faghih,Rose T,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHOP,6367,3,Research Practicum A,Porter,Jason,1,0,0,0,0,0,0,0,0,4
Fall 2021,CUIN,8699,7,Doctoral Dissertation,Lee,Mimi Miyoung,0,0,0,0,0,1,0,0,0,0
Fall 2021,SPAN,8399,8,Dissertation,Ventura,Gabriela Baeza,0,0,0,0,0,0,1,0,0,0
Fall 2021,BIOE,4115,3,Intro Bioinstrumentation Lab,Ince,Nuri Firat,3,5,2,0,1,0,0,0,0,2.938
Fall 2021,PUBL,6314,1,Administrative Law,Abbott Jr,Kenneth Wayne,9,0,0,0,0,0,0,0,1,4
Fall 2021,OPTO,5133,2,Adv Human Anat/Hist Lab,Coulson-Thomas,Vivien J,17,9,0,0,0,0,0,0,0,3.654
Fall 2021,PHAR,5224,1,Integrated Renal Module,Marwaha,Aditi,32,52,24,5,0,0,0,0,0,2.982
Fall 2021,OPTO,5198,1,Spec Prob - Clerkship,Gonzales,Marcus J,11,0,0,0,0,0,0,0,0,4
Fall 2021,BIOL,4354,1,Endocrinology,Warner,Margaret,34,7,3,0,0,0,0,0,2,3.705
Fall 2021,ARCH,2500,11,Arc/Int Arc Design Studio III,Lockett,Brandie,6,0,1,0,0,0,0,0,0,3.667
Fall 2021,HON,3301,2,Readings in Medicine & Society,Brown,Erika J,22,2,0,0,0,0,0,0,0,3.889
Fall 2021,PHYS,1302,3,College Physics II (lecture),Pham,Linhdung,32,75,42,7,11,0,0,0,21,2.621
Fall 2021,DRAM,1310,9,Introduction to Theatre,Egging,Jon Leo,19,9,3,1,4,0,0,0,3,3.019
Fall 2021,ENGL,1301,141,First Year Writing I,Murray,Christopher Brean,9,5,2,1,1,0,0,0,1,3.166
Fall 2021,ENGL,2307,2,Intro To Drama,Brown,Aris K,19,1,1,1,2,0,0,0,6,3.348
Fall 2021,ANTH,3336,1,Caribbean Societies & Cultures,Quinn,Rachel Afi,1,2,1,1,3,0,0,0,6,1.584
Fall 2021,PETR,6362,2,Reservoir Engineering I,Sakhaee Pour,Ahmad,2,2,0,0,0,0,0,0,0,3.5
Fall 2021,ARTH,6399,1,Master's Thesis,Koontz,Rex A,0,0,0,0,0,1,0,0,0,0
Fall 2021,PETR,6338,2,Appl Math Mthds in Petr Engr,Gonzalez,Reinaldo J,1,1,0,1,0,0,0,0,1,2.667
Fall 2021,BIOE,3341,1,Biothermodynamics,Larin,Kirill,4,1,1,0,0,0,0,0,0,3.5
Fall 2021,ECE,8399,15,Doctoral Dissertation,Li,Xingpeng,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,1346,1,Applied Tuba,Barton,Mark,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSI,8399,1,Doctoral Document,Maroney,Marcus K,0,0,0,0,0,1,0,0,0,0
Fall 2021,SCM,4380,1,Enterprise Resource Planning,Radhakrishnan,Suryanarayanan,23,39,1,0,0,0,0,0,0,3.349
Fall 2021,HON,2301,29,Human Situation: Antiquity,Rainbow,David,9,7,1,0,1,0,0,0,1,3.259
Fall 2021,COSC,3380,2,Design File and Database Syst,Ordonez,Carlos,6,53,28,1,3,0,0,0,37,2.703
Fall 2021,MUSA,6434,1,Applied Clarinet,Griffin,Randall S,0,0,0,0,0,0,0,0,1,0
Fall 2021,NURS,6320,1,Healthcare Informatics,Cox,Sonya D,12,0,0,0,0,0,0,0,0,4
Fall 2021,CNST,3301,1,Constructn Equipment & Methods,Stayshich,David A,11,30,16,4,2,0,0,0,1,2.698
Fall 2021,LAW,5314,1,Lawyering Skills & Strategy I,Gomez,Alissa R,5,11,1,0,0,0,0,0,0,3.274
Fall 2021,ARCH,1500,43,Design Studio I,Gonzales,Michael A,7,5,1,2,1,0,0,0,0,2.938
Fall 2021,CUIN,3302,2,Social Education,Thomas,Dustine J,27,1,0,0,1,0,0,0,2,3.839
Fall 2021,COMM,4397,1,Selected Topics Communication,Trupiano,Jerome,7,3,1,0,0,0,0,0,0,3.575
Fall 2021,PHYS,8698,5,Doctoral Research,Chen,Shuo,0,0,0,0,0,1,0,0,0,0
Fall 2021,ARCH,1500,5,Design Studio I,Medina Vilela,Mario Andre,3,3,0,0,0,0,0,0,0,3.28
Fall 2021,SPEC,6395,1,Clinical Teaching I,Culpepper,Shea Mosley,4,0,0,0,0,0,0,0,0,3.918
Fall 2021,SOCI,1301,12,Introduction To Sociology,Adams,Jennifer Lauren,49,10,8,4,2,0,0,0,1,3.37
Fall 2021,ENGL,1301,43,First Year Writing I,Guinn,Christina,16,3,2,1,5,0,0,0,0,2.828
Fall 2021,HDFS,4316,1,Dynamics of Family Relations,Frankel,Leslie Ann,9,19,8,1,2,0,0,0,1,2.736
Fall 2021,SPCH,1318,1,Interpersonal Communication,Hudson-Gillan,Gail,21,6,2,0,1,0,0,0,0,3.5
Fall 2021,HDCS,6331,20,Adv Strat For Futures Planning,Hines,Andrew Lewis,15,5,2,0,0,0,0,0,0,3.621
Fall 2021,COMM,6370,1,Public Relations Management,Ni,Lan,16,2,0,0,1,0,0,0,1,3.545
Fall 2021,CIVE,6377,1,Environmental Chemistry,Bireta,Paul,10,1,0,0,0,0,0,0,0,3.819
Fall 2021,CHEM,6311,1,Mechanisms,Comito,Robert Joseph,10,11,4,0,1,0,0,0,0,3.103
Fall 2021,LAW,6395,1,Race and the Law,Chase,Anthony Ray,3,6,0,0,0,5,0,0,0,2.166
Fall 2021,OPTO,8992,1,Community Health Clinic,Herring,Ralph Jay,0,0,0,0,0,30,0,0,0,0
Fall 2021,ELET,2303,1,Digital Systems,Abdelhadi,Ahmed,17,25,5,2,2,0,0,0,2,2.975
Fall 2021,ELED,3322,6,Elem Reading Phonics Instructn,Alba,Celeste,21,0,1,0,0,0,0,0,0,3.789
Fall 2021,MUSA,4448,1,Applied Euphonium,Vinson,Danny S,3,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,1322,1,Applied Viola,LeFevre,Suzanne,1,0,0,0,0,0,0,0,0,4
Fall 2021,ENGL,1301,92,First Year Writing I,Christopherson,Alissa N,18,4,2,0,3,0,0,0,0,3.161
Fall 2021,TLIM,4371,30,Leading Change in the Wrkplace,Harlan,Pamela Kay,14,3,2,1,1,0,0,0,0,3.286
Fall 2021,ELED,3320,4,Survey Literature Child Adol,Tyson,Eleanore S,7,9,1,0,0,0,0,0,0,3.334
Fall 2021,INDS,3397,12,Selected Topics,Wells,Adam C,4,0,0,0,0,0,0,0,0,3.918
Fall 2021,PHLS,8199,6,Dissertation,Mire,Sarah Stanford,1,0,0,0,0,3,0,0,0,1
Fall 2021,MECE,8398,2,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,2,0,0,0,0
Fall 2021,PHOP,6241,1,Vision Science Core-Part 1,Frishman,Laura J,5,3,0,0,0,0,0,0,0,3.666
Fall 2021,ARCH,7600,13,Architecture Design Studio V,Jacobs,Daniel,3,0,0,0,0,0,0,0,0,3.78
Fall 2021,CUIN,8398,8,Independent Study,Chung,Sheng Kuan,1,0,0,0,0,0,0,0,0,4
Fall 2021,CNST,6396,6,Master's Project,Gao,Lu,1,0,0,0,0,0,0,0,0,4
Fall 2021,OPTO,5298,1,Spec Prob Phys Optics,Quintero,Sam,0,0,0,0,0,12,0,0,0,0
Fall 2021,ENGL,1302,23,First Year Writing II,Kozma,Andrew,10,4,1,1,2,0,0,0,0,3.019
Fall 2021,HRMA,3361,2,Hospitality Marketing,Johnson,Tucker A,33,8,2,2,4,0,0,0,1,3.246
Fall 2021,ACCT,3368,6,Intermediate Accounting II,Muslu,Volkan,7,14,10,0,1,0,0,0,3,2.761
Fall 2021,ENGL,1301,9,First Year Writing I,Chhetri,Rohan,20,0,0,0,0,0,0,0,0,3.885
Fall 2021,CHEM,2123,4,Organic Chemistry Lab I,Bean,Mary B,1,7,9,3,1,0,0,0,3,2.206
Fall 2021,BIOE,3140,2,Quantitative Physiology Lab,Roh,Jinsook,9,3,0,0,1,0,0,0,0,3.411
Fall 2021,GENB,5305,3,Commercial Law,Green,John L.,1,1,0,0,0,0,0,0,0,3.5
Fall 2021,PHYS,8698,2,Doctoral Research,Bassler,Kevin E,0,0,0,0,0,1,0,0,0,0
Fall 2021,PSYC,6398,3,Independent Studies,Knee,Clifford R,1,0,0,0,0,0,0,0,0,4
Fall 2021,CHEM,8998,7,Doctoral Research,Brgoch,Jakoah,0,0,0,0,0,2,0,0,0,0
Fall 2021,CUIN,8398,1,Independent Study,Chauvot,Jennifer B,1,0,0,0,0,0,0,0,0,4
Fall 2021,HIST,3399,6,Senior Honors Thesis,Harwell,Debbie Z,0,0,0,0,0,0,0,0,0,0
Fall 2021,THEA,3375,1,Costume Tech & Applied Crafts,Willson,Paige A,1,1,0,0,0,0,0,0,0,3.665
Fall 2021,CHEE,8398,4,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,3,0,0,0,0
Fall 2021,PUBL,6325,2,Capstone Problem Project,Thurmond,James H,0,1,0,0,0,0,0,0,0,3.33
Fall 2021,ENGI,1100,22,Introduction To Engineering,Aksu,Gulin Tulunay,23,17,6,4,2,0,0,0,3,3.001
Fall 2021,TMTH,3360,20,Applied Technical Statistics,Schroeder,Susan L,4,13,7,9,10,0,0,0,6,1.73
Fall 2021,ARCH,3397,15,Selected Topics,Kacmar,Donna,14,1,1,1,0,0,0,0,0,3.511
Fall 2021,HDFS,2320,2,Research Methods in HDFS,Rab,Saira,5,18,8,2,2,0,0,0,0,2.695
Fall 2021,HIST,3379,2,World Civ To 1500,Choi,Mihwa,9,11,8,4,2,0,0,0,1,2.608
Fall 2021,ACCT,4379,1,Enterprise Risk Management,Ramey,Dan T,3,3,0,0,0,0,0,0,0,3.555
Fall 2021,ENGL,1301,33,First Year Writing I,Jones,Baylea,15,7,2,0,2,0,0,0,0,3.155
Fall 2021,FINA,4330,5,Corporate Finance,Berger,Elizabeth,14,5,1,1,0,0,0,0,0,3.508
Fall 2021,MANA,6332,2,Organiztnl Behavior & Mangemnt,Werner,Steve,4,0,0,0,0,0,0,0,0,4
Fall 2021,ARED,6365,1,Integrative Art Teaching,Chung,Sheng Kuan,5,1,0,0,0,0,0,0,0,3.833
Fall 2021,CUIN,1350,3,Mathematics for Teachers 1,Chauvot,Jennifer B,15,9,2,0,2,0,0,0,0,3.226
Fall 2021,COMM,4392,1,Professional Internship,Ashley,Laura B,0,0,0,0,0,12,0,0,2,0
Fall 2021,SOCW,8399,1,Dissertation,Leung,Yuk-Hi Patrick,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,8240,4,Doctoral Recital I,Mueller,Jebediah Lee,0,0,0,0,0,0,0,0,0,0
Fall 2021,MATH,8398,19,Doctoral Research,Perepelitsa,Mikhail Antolyevic,0,0,0,0,0,0,0,1,0,0
Fall 2021,HON,3399,14,Senior Honors Thesis,Contreras-Vidal,Jose Luis,0,0,0,0,0,0,0,0,0,0
Fall 2021,ARTS,2333,1,Fundamentals of Printmaking,Christlieb,Lauren Nicole,13,1,0,0,0,0,0,0,0,3.929
Fall 2021,MARK,4368,2,Pricing,Hu,Ye,23,16,7,5,5,0,0,0,4,2.833
Fall 2021,ARTH,3301,1,Critical Theory,Meza,Abinadi,14,2,2,0,2,0,0,0,1,3.317
Fall 2021,BCHS,3201,3,Biochemistry I Laboratory,Pattison,Donna,0,6,12,1,1,0,0,0,4,2.101
Fall 2021,CHEM,1112,6,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,11,3,0,0,0,0,0,5,2.911
Fall 2021,HDCS,4380,2,Merchandising,Jacobs,Karen S,13,9,6,4,6,0,0,0,9,2.5
Fall 2021,SPAN,8699,5,Dissertation,Fairclough,Marta A,0,0,0,0,0,2,0,0,0,0
Fall 2021,PEP,8306,3,Scientific Inquiry in Hlt Prof,Johnston,Craig Allen,9,0,0,0,0,0,0,0,0,4
Fall 2021,ARTS,1311,2,Fundamentals of Graphic Design,Williams,Celeste,16,8,1,0,0,0,0,0,4,3.587
Fall 2021,TMTH,3360,2,Applied Technical Statistics,Schroeder,Susan L,4,14,13,7,3,0,0,0,7,2.228
Fall 2021,ENGL,3322,1,Contemporary Novel,Zamora,Lois,8,9,2,1,4,0,0,0,4,2.68
Fall 2021,ENTR,4350,1,Entrepreneurial Strategy,Boles,James Read,29,7,2,0,0,0,0,0,0,3.632
Fall 2021,COSC,8998,106,Doctoral Research,Deng,Zhigang,0,0,0,0,0,2,0,0,0,0
Fall 2021,PHOP,8298,4,Doctoral Research,Das,Vallabh E,1,0,0,0,0,0,0,0,0,4
Fall 2021,CNST,3185,2,Construction Experience,Eldin,Neil N,10,13,18,0,4,0,0,0,2,2.556
Fall 2021,HDFS,4315,1,Culture and Diversity,Rab,Saira,31,1,3,2,6,0,0,0,1,3.14
Fall 2021,CHEM,1111,25,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,10,2,0,0,0,0,0,3,3.146
Fall 2021,PHYS,1304,1,Solar System,Li,Liming,68,54,18,4,2,0,0,0,2,3.208
Fall 2021,ARTS,2333,2,Fundamentals of Printmaking,Christlieb,Lauren Nicole,11,2,1,0,0,0,0,0,1,3.691
Fall 2021,PHYS,1102,8,College Physics II (lab),Wood,Lowell T,3,9,11,0,0,0,0,0,1,2.667
Fall 2021,SOC,3353,1,Health Disparities in Society,Anderson,Kathryn,25,20,1,2,0,0,0,0,1,3.403
Fall 2021,PCOL,7180,1,Pharmacology Seminar,McConnell,Bradley K,0,0,0,0,0,11,0,0,0,0
Fall 2021,PSYC,7390,1,Clin Neuropsychology Practicum,Woods,Steven Paul,0,0,0,0,0,4,0,0,0,0
Fall 2021,COSC,6321,1,Research Methods in COSC,Gnawali,Omprakash D,0,0,0,0,0,9,0,0,0,0
Fall 2021,CHEE,6397,2,Selected Topics,Vekilov,Peter,16,0,0,0,0,0,0,0,0,3.856
Fall 2021,ELCS,8695,7,Doctoral Thesis,Peters-Hawkins,April,0,0,0,0,0,2,0,0,0,0
Fall 2021,BIOE,8298,3,Doctoral Research,Abidian,Mohammad Reza,0,0,0,0,0,0,0,2,0,0
Fall 2021,FINA,8368,2,Seminar in Investments,Jacobs,Kris,1,1,0,0,0,0,0,0,0,3.5
Fall 2021,BIOL,8598,19,Doctoral Research,Fujita,Masaya,0,0,0,0,0,1,0,0,0,0
Fall 2021,ENGL,7398,4,Special Problems,Kastely,James L,1,0,0,0,0,0,0,0,0,4
Fall 2021,COSC,6399,107,Masters Thesis,Eick,Christoph F,0,0,0,0,0,1,0,0,0,0
Fall 2021,PETR,8398,1,Doctoral Research,Soliman,Mohamed Yousef,0,0,0,0,0,1,0,0,0,0
Fall 2021,CHEE,8598,1,Doctoral Research,Balakotaiah,Vemuri,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOL,2101,23,Anatomy & Physiology Lab I,Gill,Tejendra,4,4,8,2,3,0,0,0,3,2.19
Fall 2021,PCEU,7180,1,Pharmaceutics Seminar,McConnell,Bradley K,0,0,0,0,0,10,0,0,0,0
Fall 2021,ENGL,7370,1,History of Rhetoric,Kastely,James L,13,0,0,0,0,0,0,0,0,4
Fall 2021,CUIN,8399,6,Doctoral Dissertation,Hale,Margaret Ann,0,0,0,0,0,1,0,0,0,0
Fall 2021,LAW,5357,3,Evidence,Janicke,Paul,27,51,2,0,0,0,0,0,0,3.308
Fall 2021,OPTO,7230,1,Glaucoma,Marrelli,Danica J,8,50,36,0,0,0,0,0,1,2.664
Fall 2021,ELET,3301,1,Linear Systems Analysis,Barbieri,Enrique,6,7,10,5,8,0,0,0,5,1.954
Fall 2021,HRMA,3440,1,Hotel Operations,Cheatham,Cathy A,28,1,5,0,1,0,0,0,1,3.6
Fall 2021,TLIM,3363,32,Technical Communications,Tangeman,Anthony C,17,24,3,1,3,0,0,0,1,3.09
Fall 2021,MUSI,3303,2,Pop Music of Americas Sn 1840,Garza,Paul Victor,19,9,3,3,0,0,0,0,3,3.226
Fall 2021,HDFS,4393,1,Internship in HDFS,Conston,Toya,23,5,4,1,0,0,0,0,2,3.485
Fall 2021,INDS,3397,11,Selected Topics,Wells,Adam C,0,2,0,0,0,0,0,0,0,3.33
Fall 2021,BIOL,2101,17,Anatomy & Physiology Lab I,Gill,Tejendra,5,10,3,3,0,0,0,0,0,2.731
Fall 2021,CORE,1101,4,College Success,Brower,Samuel Richard,17,2,0,0,1,0,0,0,0,3.717
Fall 2021,ENGL,2315,1,Literature and Film,Box,Anthony J,24,4,0,0,0,0,0,0,1,3.798
Fall 2021,MUSA,4410,2,Applied Piano,Hester,Timothy E,1,0,0,0,0,0,0,0,0,3.67
Fall 2021,MECE,4398,1,Independent Study,Chen,Zheng,1,0,0,0,0,0,0,0,1,4
Fall 2021,BTEC,6101,30,Biotechnology Techniques Metho,Hosseinzadeh,Hemen,6,0,0,0,0,0,0,0,0,4
Fall 2021,WGSS,3350,1,Feminist Theory,Gonzalez,Maria C,10,0,0,0,0,0,0,0,2,3.835
Fall 2021,ECE,8398,1,Doctoral Research,Bao,Jiming,0,0,0,0,0,2,0,0,0,0
Fall 2021,ARCH,7600,19,Architecture Design Studio V,Longoria,Rafael R,1,2,0,0,0,0,0,0,0,3.223
Fall 2021,TEPM,6305,2,Project Manager Tools,Sherman,Dennis Louis,3,1,0,0,0,0,0,0,0,3.668
Fall 2021,SOC,7399,4,Masters Thesis,Monserud,Maria Aleksandrovna,1,0,0,0,0,0,0,0,0,4
Fall 2021,LAW,5247,2,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,2,0,0,0,0
Fall 2021,ANTH,6399,4,Masters Thesis,Storey,Rebecca,0,0,0,0,0,2,0,0,0,0
Fall 2021,PHAR,5325,1,Literature Evaluation,Hatfield,Catherine L,41,49,22,0,0,0,0,0,0,3.17
Fall 2021,OPTO,6250,1,Decision Making:Optometrc Prac,Quintero,Sam,0,0,0,0,0,17,0,0,1,0
Fall 2021,LAW,5183,1,Mediation Process,Willis,Tasha L,1,6,0,0,0,0,0,0,0,3.379
Fall 2021,BTEC,1322,30,Introduction to Biotechnology,Iken,Brian N,9,14,3,3,2,0,0,0,6,2.828
Fall 2021,NUTR,2133,1,Comm Food Prod I Lab,Svendsen-Sanchez,Ann Carol,5,9,0,0,0,0,0,0,0,3.334
Fall 2021,THEA,2383,1,Stage Management II,Bush,Rachel R,2,3,0,0,0,0,0,0,0,3.334
Fall 2021,MATH,3330,2,Abstract Algebra,Heier,Gordon,2,5,4,0,4,0,0,0,3,1.935
Fall 2021,PSYC,3341,2,Physiological Psychology,Leonard,Samuel J,11,6,3,4,0,0,0,0,1,3.055
Fall 2021,ACCT,3377,5,Cost Accounting,Weber,Catherine K,7,8,4,2,3,0,0,0,6,2.611
Fall 2021,PCOL,8298,1,Doctoral Research,Hussain,Tahir,0,0,0,0,0,1,0,0,0,0
Fall 2021,MUSA,6334,1,Applied Clarinet,Potiomkin,Alexander,1,0,0,0,0,0,0,0,0,4
Fall 2021,BIOL,1106,7,Biology for Science Majors I,Medrano,Ana I,13,7,0,0,1,0,0,0,2,3.476
Fall 2021,MUSA,4424,2,Applied Violoncello,Cho,Eunghee,5,0,0,0,0,0,0,0,0,4
Fall 2021,HIST,4397,1,Sel Tops-African History,Chery,Tshepo Morongwa,5,6,0,0,1,0,0,0,0,3.194
Fall 2021,ATP,7195,1,Clinical Experience 5,Knoblauch,Mark Alan,6,3,0,0,0,0,0,0,0,3.667
Fall 2021,WGSS,3360,1,Sexuality and Queer Theory,Nordmarken,Sonny,15,8,3,1,4,0,0,0,0,2.861
Fall 2021,RELS,2310,2,Bible and Western Culture I,Allen,Paul J,33,1,0,0,2,0,0,0,3,3.732
Fall 2021,ENTR,3312,6,Corporate Entrepreneurship,Karonika,John R,26,12,3,0,2,0,0,0,7,3.326
Fall 2021,ENGL,4315,1,Sociolinguistics,Zentz,Lauren R,12,4,2,1,0,0,0,0,1,3.386
Fall 2021,SEDE,4312,1,Teaching English in Sec School,Russell IV,Glen Curtis,23,2,2,0,0,0,0,0,0,3.753
Fall 2021,PHYS,1101,16,College Physics I (lab),Wood,Lowell T,1,10,3,0,1,0,0,0,0,2.733
Fall 2021,GEOL,1103,10,Physical Geology Lab,Hauptvogel,Daniel William,17,1,0,0,0,0,0,0,1,3.889
Fall 2021,HIST,4394,1,Sel Top-United States History,Ramos,Raul,15,3,0,0,0,0,0,0,0,3.797
Fall 2021,MUSI,1120,1,University Chorus,Jenkins,Emily,14,1,0,0,2,0,0,0,1,3.49
Fall 2021,ELCS,6393,3,Practicum,Ledford,Alice Talbert,6,0,0,0,0,0,0,0,1,4
Fall 2021,GCEE,6310,1,"Glob Climate-Enrgy, Env, &Econ",Mantri,Vishakh B,2,0,0,0,0,0,0,0,0,4
Fall 2021,PHOP,8199,1,Doctoral Dissertation,Ostrin,Lisa,1,0,0,0,0,0,0,0,0,4
Fall 2021,NUTR,4348,1,Intro to NUTR Counseling,Honig,Caryn A,4,4,3,0,1,0,0,0,1,2.916
Fall 2021,PSYC,4321,3,Abnormal Psychology,Busch,Haley Conroy,32,4,0,2,1,0,0,0,1,3.641
Fall 2021,COMM,4371,1,American Cinema: The Directors,Jowett,Garth Samuel,19,2,0,0,0,0,0,0,0,3.873
Fall 2021,FINA,7370,1,Cases in Corporate Finance,Mehta,Hiten J,15,0,0,0,0,0,0,0,0,3.736
Fall 2021,INDE,6372,1,Advanced Linear Optimization,Peng PhD,Jiming Ouyang,18,22,30,4,2,0,0,0,3,2.614
Fall 2021,SOCW,7324,3,Clinical Apps of DSM in SW,Rivera,Jaime,12,7,0,0,0,0,0,0,0,3.614
Fall 2021,PHOP,6357,11,Research Practicum B,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,0,0,4
Fall 2021,COMM,3369,1,Strategic Comm. Writing,Smith,LaRahia M.,8,8,3,0,0,0,0,0,1,3.246
Fall 2021,PHYS,1101,9,College Physics I (lab),Maric,Sladjana,2,12,7,1,0,0,0,0,2,2.607
Fall 2021,SCLT,4387,30,Financial Evaluation For SCM,Reyes,Jorge,25,20,6,0,1,0,0,0,0,3.327
Fall 2021,HRMA,4343,3,Financial Admin for Hosp.Ind.,Mao-Clark,Xiaodan,26,2,5,0,0,0,0,0,1,3.596
Fall 2021,PSYC,3341,10,Physiological Psychology,Lipschutz,Rebecca Sara,21,13,6,1,0,0,0,0,0,3.301
Fall 2021,CHEM,1111,8,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,2,2,0,0,0,0,0,2.967
Fall 2021,SPAN,1501,1,Elementary Spanish I,Gonzalez Torres,Leonardo Elian Maximiliano Ilo,9,8,3,2,1,0,0,0,3,2.899
Fall 2021,CIS,3355,3,Integrated Information Systems,Zhang,Yunpeng,12,18,7,0,1,0,0,0,1,3.009
Fall 2021,POLS,3373,1,Inside Texas Politics,Rottinghaus,Brandon J,9,13,7,3,10,0,0,0,2,2.143
Fall 2021,ARTS,2346,3,Fundamentals of Ceramics,Mayer,Anna W,10,4,0,0,0,0,0,0,0,3.62
Fall 2021,ENGL,1301,6,First Year Writing I,Dykes,Justin,7,6,4,0,3,0,0,0,0,2.667
Fall 2021,SOCW,7305,2,Evaluation of SW Practice,Miyawaki,Christina E,4,3,0,0,0,0,0,0,0,3.524
Fall 2021,MUSI,4198,7,Research in Chamber Music,Suits,Brian J,2,0,0,0,0,0,0,0,0,4
Fall 2021,FINA,8999,3,Doctoral Dissertation,George,Thomas J,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHYS,8998,17,Doctoral Research,Koerner,Lisa Whitehead,0,0,0,0,0,2,0,0,0,0
Fall 2021,ACCT,2301,12,Prin of Financial Accounting,Serrato,Darlene Marie  Bohac,41,54,31,12,12,0,0,0,10,2.739
Fall 2021,CUIN,4361,2,Second Language Methodology,Leatherwood,Lenora M,34,2,0,0,0,0,0,0,3,3.908
Fall 2021,BIOL,3306,1,Evolutionary Biology,Azevedo,Ricardo,11,53,92,20,6,0,0,0,17,2.22
Fall 2021,ENGR,2301,2,Mechanics I,Hoskere,Vedhus,12,35,23,4,0,0,0,0,4,2.752
Fall 2021,CNST,3155,1,Const Materials & Testing,Ahsan,Ahmed Nawal,19,34,9,3,7,0,0,0,3,2.764
Fall 2021,INDE,2333,4,Engineering Statistics I,Wiggins,Nathanial David,9,1,0,0,1,0,0,0,0,3.365
Fall 2021,BIOL,1106,8,Biology for Science Majors I,Medrano,Ana I,7,10,4,0,1,0,0,0,2,3.03
