TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Spring 2022,CIS,3355,4,24622,Integrated Information Systems,Peddoju,Suresh Kumar,9,19,7,0,0,0,0,0,0,3.01
Spring 2022,SOCW,7391,1,15319,Field Practicum Elective,Parker,Jamie Lynne,0,0,0,0,0,23,0,0,0,0
Spring 2022,PSYC,3310,2,17057,Indstrl-Orgnztnl Psy,Spitzmuller,Christiane,29,3,6,0,1,0,0,0,1,3.513
Spring 2022,NUTR,4312,1,15575,Nutrition Assessmnt & Planning,Ferrell,Carla Denise,8,21,14,2,4,0,0,0,1,2.544
Spring 2022,PSYC,3341,6,18563,Physiological Psychology,Matchanova,Anastasia,56,14,5,0,5,0,0,0,0,3.409
Spring 2022,ELCS,6320,2,19279,Instructional Supervision,Butcher,Keith,20,1,0,0,1,0,0,0,0,3.773
Spring 2022,MIS,7397,5,26307,Selected Topics in MIS,Gonzalez Jr,Frederick,15,0,0,0,0,0,0,0,0,4
Spring 2022,MANA,   6A32,4,20965,Organizational Behavior & Mgt,Krylova,Ksenia O,25,3,0,0,0,0,0,0,1,3.834
Spring 2022,IDNS,1141,1,21301,Chemistry I SEP Workshop,Pattison,Donna,9,9,7,4,0,0,0,0,2,2.85
Spring 2022,ENGI,2304,3,18824,Technical Communications,Ellis,Kelly Ann,26,0,1,0,0,0,0,0,1,3.914
Spring 2022,POLS,3358,1,17091,Judicial Behavior,Badas,Alex,3,10,2,1,5,0,0,0,5,2.207
Spring 2022,HIST,1377,4,18999,The U S To 1877,Wilson,Ezell Lamont,28,6,1,5,6,0,0,0,3,2.95
Spring 2022,COMM,3360,4,18695,Principles of Strategic Comm,Thorp,Charles Arthur,16,6,1,0,0,0,0,0,0,3.58
Spring 2022,ACCT,3371,5,25111,Accounting Information Systems,Miles,Carolyn A,4,13,6,1,1,0,0,0,4,2.72
Spring 2022,ENGL,4342,1,25423,Gender and Writing,Shepley,Nathan,9,2,1,0,0,0,0,0,0,3.557
Spring 2022,ENGL,8699,12,26502,Doctoral Dissertation,Zamora,Lois,0,0,0,0,0,1,0,0,0,0
Spring 2022,ELCS,8399,3,19386,Doctoral Dissertation,Horn,Catherine Lynn,1,0,0,0,0,2,0,0,0,1.333
Spring 2022,CHEM,1111,37,17580,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,13,2,1,1,0,0,0,1,2.754
Spring 2022,LAW,6211,1,14801,Houston Buiness/Tax Journal,Wells,Douglas,0,0,0,0,0,11,0,0,0,0
Spring 2022,OPTO,5335,1,15022,Ocular Anatomy and Physiology,Dempsey,Robert L.,55,31,9,0,0,0,0,0,0,3.484
Spring 2022,ECON,7342,1,14473,Microeconomic Theory II,Ujhelyi,Gergely,2,6,0,0,1,0,0,0,0,2.816
Spring 2022,OPTO,5172,4,15011,Clinic Practicum II,Kehinde,Lucy,6,15,3,0,0,0,0,0,0,3.125
Spring 2022,MATH,3339,1,17177,Statistics for the Sciences,Jun,Mikyoung,13,8,5,8,4,0,0,0,9,2.413
Spring 2022,IDNS,4397,4,27809,Sel Tops-Natural Scien & Math,Manuel,Mariam A,5,1,0,0,0,0,0,0,1,3.888
Spring 2022,ENGL,1302,17,18782,First Year Writing II,Swensen,Russel,9,4,1,0,1,0,0,0,3,3.245
Spring 2022,ACCT,7375,4,25161,Corporate Taxation,Chen,Xi,13,7,1,0,0,0,0,0,0,3.524
Spring 2022,SGNL,2302,3,23704,Intermediate Sign Language II,Brittain,Terrell,5,7,2,1,0,0,0,0,0,3.045
Spring 2022,BIOE,8399,14,27273,Doctoral Dissertation,Ince,Nuri Firat,2,0,0,0,0,0,0,0,0,4
Spring 2022,GEOL,4348,1,24934,Remote Sensing Atmospheric Sci,Rappenglueck,Bernhard,4,2,1,0,1,0,0,0,1,2.959
Spring 2022,CHEM,8998,3,16001,Doctoral Research,Cai,Chengzhi,0,0,0,0,0,2,0,0,0,0
Spring 2022,PSYC,6598,1,18374,Special Problems,Derrick,Jaye L,2,0,0,0,0,0,0,0,0,4
Spring 2022,GEOL,8698,1,22129,Doctoral Research,Castagna,John P,0,0,0,0,0,2,0,0,0,0
Spring 2022,INDE,8498,3,14727,Doctoral Research,Peng PhD,Jiming Ouyang,0,0,0,0,0,1,0,0,0,0
Spring 2022,COMM,4398,6,27862,Independent Study,Leydon,Joseph P,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,4189,9,26460,Senior Recital,Maroney,Marcus K,2,0,0,0,0,0,0,0,0,3.835
Spring 2022,PHIL,6398,1,27049,Special Problems,Weisberg,Joshua,1,0,0,0,0,0,0,0,0,4
Spring 2022,BIOE,8298,11,16940,Doctoral Research,Francis,Joseph Thachil,0,0,0,0,0,1,0,0,0,0
Spring 2022,ENGL,2316,1,17186,Literature and Culture,Brooks,Stuart,6,0,0,0,1,0,0,0,1,3.334
Spring 2022,PHOP,8399,4,15105,Doctoral Dissertation,Burns,Alan R,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHCA,8398,4,16471,Doctoral Dissertation Research,Johnson,Michael L,1,0,0,0,0,0,0,0,0,4
Spring 2022,ENGL,2361,27,25238,Western World Lit II--Honors,Estess,Ted L,1,2,0,0,0,0,0,0,0,3.553
Spring 2022,BIOL,8998,2,27165,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,0,0,1,0,0
Spring 2022,PHCA,8698,7,26870,Doctoral Dissertation Research,Chen,Hua,1,0,0,0,0,0,0,0,0,4
Spring 2022,LAW,6500,1,17449,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,1,0,0,0,0
Spring 2022,ECE,6398,20,15687,Research,Pan,Miao,0,0,0,0,0,2,0,0,0,0
Spring 2022,MUSA,4420,2,18095,Applied Violin,Torgul,Ertan,2,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,2300,4,18832,Applied Voice,McCormick,Dominique,1,1,0,0,0,0,0,0,0,3.5
Spring 2022,MIS,7397,3,26302,Selected Topics in MIS,Boren,Patrick,17,4,1,0,0,0,0,0,0,3.727
Spring 2022,ENGL,8342,1,25674,Shakespeare's Tragedies,Christensen,Ann C,4,2,0,0,0,0,0,1,0,3.557
Spring 2022,HLT,3381,2,16590,Hlt Promotn & Disease Preventn,Hill,Rosenda Murillo,66,13,0,1,0,0,0,0,0,3.705
Spring 2022,ENGL,1302,14,14533,First Year Writing II,Krajniak,Matthew J,3,11,2,1,1,0,0,0,1,2.778
Spring 2022,NUTR,4349,1,16862,Public Policy in Nutrition,Vollrath,Kirstin,56,49,11,0,5,0,0,0,0,3.221
Spring 2022,DIGM,3355,30,19692,Package Technology,De Vega,Jaime M,24,6,0,0,2,0,0,0,0,3.521
Spring 2022,ANTH,4372,1,25764,Maya Archaeology,Brown,Kenneth L,10,10,7,0,0,0,0,0,0,3.087
Spring 2022,BUSI,4350,2,21076,Business Law and Ethics,Currie,Daniel David,153,79,22,6,4,0,0,0,1,3.355
Spring 2022,POLS,3311,2,19318,Intro Compar Politics,Jung,Jae Hee,8,3,5,0,4,0,0,0,4,2.55
Spring 2022,CLAS,4305,1,19116,Fifth-Century Athens,Kidder,Kathleen,10,6,2,0,1,0,0,0,1,3.176
Spring 2022,HRD,4344,30,21049,Designing E-Learning,Bennett,LaTasha,31,5,1,1,1,0,0,0,0,3.573
Spring 2022,LAW,6393,1,16638,Patent Remedies & Defenses,Janicke,Paul,5,6,0,0,0,0,0,0,0,3.335
Spring 2022,IDNS,1131,3,21339,Calculus I SEP Workshop,Pattison,Donna,6,8,2,2,0,0,0,0,2,2.982
Spring 2022,POLS,3310,4,17084,Intro to Political Theory,Choi,Naomi,8,16,7,2,2,0,0,0,6,2.752
Spring 2022,PSYC,3331,1,16021,Psychology of Gender,Mayorga,Nubia Angelina,37,27,11,2,1,0,0,0,0,3.294
Spring 2022,COMD,7221,1,16643,Fluency Disorders,Irani,Farzan,30,2,0,0,0,0,0,0,0,3.938
Spring 2022,PSYC,8392,1,15302,Advanced Clinical Practicum,Vincent,John P,0,0,0,0,0,2,0,0,0,0
Spring 2022,WCL,2370,2,20789,Cultures of India,Tiwari,Bhavya,2,5,4,1,4,0,0,0,2,2.021
Spring 2022,COMM,7399,3,16693,Masters Thesis,Vardeman,Jennifer E,0,0,0,0,0,0,0,0,0,0
Spring 2022,FINA,4370,1,15517,Energy Trading,Smith III,Edwin A,12,10,5,1,0,0,0,0,2,3.096
Spring 2022,ARTS,4397,2,26264,Sel Topics in Fine Arts,Charles,Michael Ray,3,4,1,0,1,0,0,0,1,2.852
Spring 2022,PHLS,8199,1,22202,Dissertation,Obasi,Ezemenari M,0,0,0,0,0,0,0,0,0,0
Spring 2022,BIOL,4330,1,19227,Molec Basis Infect Disease,Colbert,Anne D,6,10,12,7,2,0,0,0,1,2.226
Spring 2022,KIN,4350,1,14758,Sport Marketing,Lee,Dong Hun,39,25,2,0,1,0,0,0,0,3.478
Spring 2022,ARCH,6397,9,25727,Sel Tpcs-Arc/Urbn Desgn,Noldt,Peter,4,2,0,0,0,0,0,0,0,3.557
Spring 2022,ECE,4115,1,14384,Control Systems Laboratory I,Provence,Robert S,16,16,0,0,2,0,0,0,2,3.275
Spring 2022,TLIM,3330,31,20956,Innovation Principles,Mehring,Brian George,0,5,1,0,7,0,0,0,10,1.257
Spring 2022,BIOL,6110,1,14087,Biology Seminar,Sater,Amy,0,0,0,0,0,24,0,0,0,0
Spring 2022,INDE,6333,3,27074,Probability Stat For Engineers,Shahmoradi,Zahed,15,15,1,0,0,0,0,0,1,3.452
Spring 2022,POLS,8699,5,27376,Doctoral Dissertation,Rottinghaus,Brandon J,0,0,0,0,0,1,0,0,0,0
Spring 2022,DRAM,1310,9,23838,Introduction to Theatre,Young,Courtney Leigh,42,4,2,0,0,0,0,0,1,3.813
Spring 2022,COMM,3311,2,21142,Editing Print & Digital Media,Crixell,Charles A,10,7,4,0,0,0,0,0,0,3.364
Spring 2022,MECE,3245,1,14957,Materials Science Laboratory,Chen,Xuemei,40,76,15,2,2,0,0,0,6,3.136
Spring 2022,MATH,1314,1,18547,College Algebra,Chang,James A,28,27,50,30,52,0,0,0,44,1.643
Spring 2022,NURS,4419,1,21448,High Acuity Clinical,Schulte,Anita Ranae,8,14,2,0,0,0,0,0,0,3.333
Spring 2022,CHEM,1105,1,14117,Foundations of Chem Lab,Zaitsev,Vladimir G,9,11,1,0,0,0,0,0,0,3.302
Spring 2022,ECE,8398,25,15802,Doctoral Research,Shih,Wei-Chuan,0,0,0,0,0,2,0,0,0,0
Spring 2022,MATH,3336,4,18548,Discrete Mathematics,Mang,Andreas,31,33,12,0,0,0,0,0,3,3.228
Spring 2022,CHEM,6112,3,14194,Graduate Seminar,Carrow,Bradley,0,0,0,0,0,17,0,0,0,0
Spring 2022,ENTR,4320,1,14571,Entrepreneurial Revenue,Boles,James Read,10,20,0,0,0,0,0,0,0,3.355
Spring 2022,CHEE,4361,1,14097,Chm Engr Practices,Cirino,Patrick C,23,7,0,0,0,0,0,0,0,3.723
Spring 2022,LAW,6207,6,16807,Lawyering Skills & Strategy II,Gomez,Alissa R,6,11,0,0,0,0,0,0,0,3.372
Spring 2022,PHLS,6313,2,25130,Prof Orientation & Adv Ethics,Hurt,Kara Marie,16,0,0,0,0,0,0,0,0,3.979
Spring 2022,CHEM,6698,15,15937,Special Problems,Zastrow,Melissa L,0,0,0,0,0,1,0,0,0,0
Spring 2022,CNST,4302,1,16395,Construction Law and Ethics,Ducran,Denis George,6,12,18,9,10,0,0,0,2,1.921
Spring 2022,HRMA,4343,1,15423,Financial Admin for Hosp.Ind.,Mao-Clark,Xiaodan,7,3,3,1,0,0,0,0,0,3.119
Spring 2022,INDE,3333,2,26402,Engineering Economy I,Wiggins,Nathanial David,18,5,0,0,0,0,0,0,0,3.725
Spring 2022,ANTH,6399,7,13956,Masters Thesis,Rasmussen,Susan J,2,0,0,0,0,0,0,0,0,3.835
Spring 2022,MUSA,4189,17,27569,Senior Recital,Fischer,Jonathan,1,0,0,0,0,0,0,0,0,4
Spring 2022,BCHS,4397,2,23122,Topics-Biochem & Biophys Sci,Liu,Yu,4,1,0,0,0,0,0,0,0,3.734
Spring 2022,MUSI,4198,7,22289,Special Problems in Repertoire,Larson,Eric Amery,0,1,0,0,0,0,0,0,0,3
Spring 2022,MATH,6315,1,14874,Masters Tutorial,Etgen,Garret J,3,0,0,0,0,0,0,0,0,4
Spring 2022,INDS,7300,3,27546,Design Thesis I,Feng,Jeff Feng,1,0,0,0,0,0,0,0,0,4
Spring 2022,OPTO,7337,1,15052,Ocular Pathology IV,Polacco,Amanda,13,58,20,0,0,0,0,0,0,2.923
Spring 2022,BIOL,2102,1,14035,Anatomy & Physiology II (lab),Gill,Tejendra,3,5,9,7,0,0,0,0,0,2.084
Spring 2022,DIGM,3353,33,27541,Visual Communications Tech,Dozier,Devin K,16,10,7,1,4,0,0,0,1,2.79
Spring 2022,GENB,5305,1,16177,Commercial Law,Green,John L.,2,1,2,1,0,0,0,0,0,2.722
Spring 2022,ECE,8198,7,15710,Doctoral Research,Rajashekara,Kaushik,0,0,0,0,0,1,0,0,0,0
Spring 2022,DRAM,1310,2,23828,Introduction to Theatre,Shimko,Robert B,7,4,1,1,6,0,0,0,3,2.194
Spring 2022,ASLI,2335,1,16631,Privilege & Equity in ASLI,Hill,Sharon Grigsby,8,5,0,2,0,0,0,0,0,3.113
Spring 2022,BIOL,1309,1,23388,Biol for Non-Science Majors II,Ibrahim,Abdalla Zanouny,84,55,16,3,7,0,0,0,8,3.216
Spring 2022,THEA,6354,1,27523,"Scenic, Cost,& Light Design II",Rigdon,Kevin L,1,0,0,0,0,0,0,0,0,4
Spring 2022,MECT,4172,2,16670,Materials Tech Lab,Singh,Navdeep,2,3,1,0,0,0,0,0,0,3.167
Spring 2022,TECH,1313,1,15378,Impact Modern Tech. On Society,Whittington,Alexandra L,25,11,4,3,4,0,0,0,2,3.008
Spring 2022,CHEM,2125,11,14175,Organic Chemistry Lab II,Bean,Mary B,3,3,6,3,0,0,0,0,0,2.334
Spring 2022,LAW,6392,1,19122,Privacy and Data Protection,Levine,Aaron Michael,2,7,0,0,0,4,0,0,0,2.332
Spring 2022,PSYC,2344,2,16020,Cultural Psychology,Agan,Herb W,38,3,0,0,1,0,0,0,2,3.786
Spring 2022,ELET,1400,1,16560,Circuit Theory and Lab I,Moges,Mequanint A,6,16,16,2,3,0,0,0,5,2.427
Spring 2022,ENGL,2315,1,18277,Literature and Film,Iacono,Gabriella Adriana,22,3,2,0,1,0,0,0,2,3.56
Spring 2022,FINA,7397,10,26372,Selected Topics in Finance,Pirrong,Stephen Craig,0,0,0,0,0,0,0,1,1,0
Spring 2022,HRMA,3384,1,24756,Gourmet Night Managment,Haskell,Rebecca Erin,11,0,0,0,0,0,0,0,0,4
Spring 2022,CUIN,8318,1,18875,Issues in Urban Education,Hausmann,Robert Carl,6,0,0,0,0,0,0,0,0,3.945
Spring 2022,ENGL,2361,7,25211,Western World Lit II--Honors,Gish,Dustin,2,0,0,0,0,0,0,0,0,4
Spring 2022,GERM,1502,5,16727,Beginning German II,Bandmann,Tanya,5,0,3,0,0,0,0,0,2,3.168
Spring 2022,GEOL,8998,23,27136,Doctoral Research,Zhou,Hua-Wei,0,0,0,0,0,2,0,0,0,0
Spring 2022,MUSA,4189,10,26485,Senior Recital,Torgul,Ertan,2,0,0,0,0,0,0,0,0,4
Spring 2022,ENGL,2361,21,25221,Western World Lit II--Honors,Barnes,Michael,4,0,0,0,0,0,0,0,0,3.918
Spring 2022,ENGL,2361,28,25227,Western World Lit II--Honors,Ferguson,Jamie H,0,1,0,0,0,0,0,0,0,3
Spring 2022,BIOL,3306,2,15502,Evolutionary Biology,Frankino,William A,18,28,27,15,1,0,0,0,7,2.521
Spring 2022,ENGL,3365,1,19272,Postcolonial Literature,Chatterjee,Sreya,24,8,0,0,0,0,0,0,0,3.771
Spring 2022,FINA,7397,6,25252,Selected Topics in Finance,Gurung,Sitanshu,3,0,0,0,0,0,0,0,0,4
Spring 2022,PSYC,7399,12,18862,Masters Thesis,Damian,Rodica Ioana,1,0,0,0,0,0,0,0,0,4
Spring 2022,SOCI,1301,5,23861,Introduction To Sociology,Nelson,Steven M,21,9,9,1,9,0,0,0,7,2.613
Spring 2022,OPTO,5198,4,27106,Spec Prob Phys Optics,Herring,Ralph Jay,0,0,0,0,0,11,0,0,0,0
Spring 2022,ARTS,4375,1,23798,Sr Photo/Digital Media Maj II,Almendarez,Francis B.,14,3,0,0,0,0,0,0,0,3.804
Spring 2022,SOCW,7367,5,25126,Social Policy Analysis,Byers,Katherine Howard,15,11,0,0,0,0,0,0,0,3.539
Spring 2022,MECT,3355,2,18778,Strength of Materials,Basaran,Burak,3,6,10,9,5,0,0,0,5,1.738
Spring 2022,ARTS,4334,1,23788,Senior Graphic Design Major II,Beckett,Cheryl A,16,6,0,0,0,0,0,0,0,3.652
Spring 2022,PETR,8498,7,17854,Doctoral Research,Wong,George K,0,0,0,0,0,1,0,0,0,0
Spring 2022,PHLS,6391,3,19685,Counseling Methods &Techniques,Whitaker,Rachael Gwin,16,0,0,0,0,0,0,0,0,4
Spring 2022,GEOL,1103,8,16173,Physical Geology Lab,Sisson,Virginia B,7,2,1,0,1,0,0,0,1,3.273
Spring 2022,MUSA,3410,3,21714,Applied Piano,Staupe,Andrew Paul,2,0,0,0,0,0,0,0,0,3.835
Spring 2022,COSC,6306,3,26871,Data Structures,Rizk,Nouhad J,0,1,0,0,0,0,0,0,0,3
Spring 2022,HDFS,3318,1,17401,Human Ecol of Adult Developmt,Schoger,Kimberly,32,5,3,0,1,0,0,0,0,3.634
Spring 2022,MUSI,1110,1,18117,Jazz Orchestra,Marmolejo,Noe J,15,0,0,0,0,0,0,0,0,4
Spring 2022,ARCH,6397,12,26164,Sel Tpcs-Arc/Urbn Desgn,Mantz,Ophelia,0,3,0,0,0,0,0,0,0,3
Spring 2022,HON,4399,14,27856,Senior Honors Thesis,Frankel,Leslie Ann,1,0,0,0,0,0,0,0,0,4
Spring 2022,CHEE,8298,7,15596,Doctoral Research,Grabow,Lars C,0,0,0,0,0,2,0,0,0,0
Spring 2022,MUSA,6310,1,26378,Applied Piano,Van Kekerix,Todd Evan,1,0,0,0,0,0,0,0,0,4
Spring 2022,ARTH,7393,2,26478,Art History Internship,Koontz,Rex A,1,0,0,0,0,0,0,0,0,4
Spring 2022,PCEU,6298,5,27608,Special Problems,Liu,Xinli,1,0,0,0,0,0,0,0,0,4
Spring 2022,GEOL,1303,2,24681,Physical Geology,Fu,Qi,7,12,4,11,6,0,0,0,4,2.067
Spring 2022,THEA,1111,2,17962,Production,Schreier,Mary Carol,27,4,1,0,0,0,0,0,1,3.802
Spring 2022,IDNS,2133,1,21317,Calculus III SEP Workshop,Pattison,Donna,9,7,1,1,3,0,0,0,1,2.81
Spring 2022,CLAS,4353,1,20655,Classics and Modernity,Armstrong,Richard H,7,3,0,0,0,0,0,0,0,3.535
Spring 2022,PHIL,1301,5,27260,Intro To Philosophy,Haaga,Curtis W,15,3,7,1,3,0,0,0,1,2.794
Spring 2022,IEEM,6330,1,19508,Managing Engineering Functions,Kamrani,Ali K,17,4,0,0,0,0,0,0,2,3.684
Spring 2022,MUED,4340,2,20601,Elem/Middle Schl Inst. Admin.,Hansen,Erin Melissa,2,0,0,0,0,0,0,0,0,3.835
Spring 2022,CHIN,1502,1,23634,Elementary Chinese II,Zhang,Jing,10,5,2,0,1,0,0,0,1,3.278
Spring 2022,MSCI,1220,1,16164,Agile & Adaptive Leadership,Ta,Hung,2,1,0,0,0,0,0,0,0,3.667
Spring 2022,CUIN,7392,1,27859,Internship,Hutchison,Laveria F,1,0,0,0,0,0,0,0,0,4
Spring 2022,BIOE,8399,5,17610,Doctoral Dissertation,Gifford,Howard,0,0,0,0,0,1,0,0,0,0
Spring 2022,BIOE,8399,7,17681,Doctoral Dissertation,Francis,Joseph Thachil,2,0,0,0,0,0,0,0,0,4
Spring 2022,HON,2341,1,20808,Classics of Modernity,Bland,Laura Elizabeth,5,6,0,0,0,0,0,0,0,3.545
Spring 2022,ARCH,5500,3,17568,Architecture Design Studio IX,Zweig,Peter J,6,6,2,0,0,0,0,0,1,3.262
Spring 2022,CHEM,1111,7,14124,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,12,0,0,1,0,0,0,0,3.093
Spring 2022,COMM,2311,5,21119,Writing for Print and Digital,Crixell,Charles A,7,5,4,2,2,0,0,0,1,2.634
Spring 2022,POLS,3362,1,17914,Political Campaign Management,Rottinghaus,Brandon J,15,15,4,4,2,0,0,0,3,2.859
Spring 2022,PETR,7397,1,25748,Selected Topics,Lee,Kyung Jae,12,0,0,0,0,0,0,0,0,4
Spring 2022,ELCS,7392,1,23314,Internship in Superintendent,Klussmann,Duncan Foster,7,0,0,0,0,0,0,0,0,4
Spring 2022,GEOL,8999,6,22251,Doctoral Dissertation,Li,Aibing,0,0,0,0,0,1,0,0,0,0
Spring 2022,MATH,3396,1,25477,Senior Research Project,Kalantar,Mehrdad,0,0,0,0,0,1,0,0,0,0
Spring 2022,LAW,5382,1,21629,Administrative Law,Duke,Brandon W,4,8,0,0,0,2,0,0,0,2.904
Spring 2022,MATH,6398,9,14889,Special Problems,Mang,Andreas,0,0,0,0,0,2,0,0,0,0
Spring 2022,LAW,5123,1,21829,Civil Practice Clinic II,Krasny,Frederick A,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,MATH,3321,1,14856,Engineering Mathematics,Etgen,Garret J,30,35,21,24,34,0,0,0,27,2.021
Spring 2022,MUSA,4440,2,20413,Applied Trumpet,Walp,Robert McNamee,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,BIOL,6356,1,19728,Medical Ethics,Hickey,Theresa Kay,11,0,0,0,0,0,0,0,0,3.94
Spring 2022,SOCW,7367,6,25127,Social Policy Analysis,Webb,Ann E,20,4,0,0,0,0,0,0,0,3.806
Spring 2022,CHEM,1112,22,14149,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,1,0,0,0,0,0,1,3.294
Spring 2022,CNST,6380,2,17147,Leed & Green Const Princ in CM,Din,Zia Ud,5,0,0,0,0,0,0,0,0,4
Spring 2022,PSYC,4498,1,27908,Independent Study,Kosten,Therese A,2,0,0,0,0,0,0,0,0,4
Spring 2022,OPTO,7130,2,15042,"Laser, Refract & Surg Lab",Patel,Nimesh Bhikhu,25,0,0,0,0,0,0,0,0,4
Spring 2022,CUIN,4315,2,16710,Assessment of Children,Henderson,Linda Fay,25,8,2,0,0,0,0,0,0,3.638
Spring 2022,HON,4399,10,19668,Senior Honors Thesis,Lindner,Peggy,0,0,0,0,0,0,0,0,0,0
Spring 2022,SOC,6399,3,22543,Masters Thesis,Monserud,Maria Aleksandrovna,0,0,0,0,0,1,0,0,0,0
Spring 2022,GEOL,3345,1,14612,Structural Geology,Murphy,Michael,11,9,0,0,0,0,0,0,1,3.583
Spring 2022,ATP,7322,1,17537,Seminar in Athletic Training,Yellen,Joshua B,9,0,0,0,0,0,0,0,0,4
Spring 2022,PHYS,1101,2,15389,College Physics I (lab),Wood,Lowell T,1,7,4,1,1,0,0,0,1,2.546
Spring 2022,PEP,8699,8,19044,Doctoral Dissertation,Ledoux,Tracey A,0,0,0,0,0,2,0,0,0,0
Spring 2022,MUSA,6304,3,22753,Conducting,Krager,Franz A,1,0,0,0,0,0,0,0,0,4
Spring 2022,HON,4398,1,14674,Independent Study,LeVeaux,Christine,2,0,0,0,0,0,0,0,0,4
Spring 2022,CUIN,4375,1,19913,Classroom Management,Snead,Lauren Oropeza,23,4,3,0,0,0,0,0,0,3.601
Spring 2022,MECT,4345,1,18195,Applications of Fuel Cell,Bose,Anima B,5,17,9,0,0,0,0,0,0,2.924
Spring 2022,PHCA,8298,4,16691,Doctoral Dissertation Research,Chen,Hua,2,0,0,0,0,0,0,0,0,4
Spring 2022,ENGL,8699,3,18280,Doctoral Dissertation,Tejada,Roberto Jose,1,0,0,0,0,0,0,0,0,4
Spring 2022,HLT,4310,4,26850,Program Planning for Health,Haq,Arooba A,16,13,5,1,2,0,0,0,0,2.956
Spring 2022,BIOE,4309,2,24885,Neural Technology Interfaces,Abidian,Mohammad Reza,8,3,0,0,0,0,0,0,0,3.667
Spring 2022,ACCT,2301,11,18762,Prin of Financial Accounting,Goble,Samuel,17,25,13,4,6,0,0,0,9,2.738
Spring 2022,MUSA,8320,6,18856,Doctoral Applied Music,Morgulis,Tali,3,0,0,0,0,0,0,0,0,4
Spring 2022,PSYC,2344,1,15430,Cultural Psychology,Zamanipour,Tina,69,3,1,2,3,0,0,0,2,3.705
Spring 2022,ENGL,1302,58,21289,First Year Writing II,Chatham,Donna Marie,10,7,0,0,7,0,0,0,1,2.542
Spring 2022,BCHS,3201,4,14023,Biochemistry I Laboratory,Pattison,Donna,7,9,4,2,2,0,0,0,0,2.64
Spring 2022,LAW,5104,1,14763,Houston Business/Tax Journal,Wells,Douglas,0,0,0,0,0,6,0,0,0,0
Spring 2022,CHEE,8398,9,15620,Doctoral Research,Karim,Alamgir,0,0,0,0,0,5,0,0,0,0
Spring 2022,COMD,7391,11,14327,Clinic in Speech Lang Disorder,Schaff,Carrie Allyson,4,0,0,0,0,0,0,0,0,3.835
Spring 2022,PSYC,6359,11,27787,Directed Rsch in Clinical Psyc,Viana,Andres G,1,0,0,0,0,0,0,0,0,4
Spring 2022,HDCS,1300,7,20544,Human Ecosystems & Tech Change,Ortiz,Jaime,22,12,1,3,9,0,0,0,2,2.66
Spring 2022,PSYC,2305,10,18797,Intro to Methods in Psychology,Hoff,Kevin,33,9,6,0,2,0,0,0,0,3.374
Spring 2022,THEA,1112,1,17963,Production,Schreier,Mary Carol,7,1,4,0,0,0,0,0,0,3.333
Spring 2022,BUSI,4335,1,21203,Brainstorming to Bankrolling,Mohla,Akshi,3,0,1,0,0,0,0,0,0,3.418
Spring 2022,CIVE,2332,2,26953,Mechanics of Solids,Safa,Mahdi,2,4,0,0,0,0,0,0,0,3.333
Spring 2022,COSC,6323,2,27679,Statistical Method in Research,Pavlidis,Ioannis T,6,4,1,0,0,0,0,0,0,3.455
Spring 2022,TLIM,4397,31,26648,Selected Topics in TLIM,Cao,Shun,27,6,0,0,0,0,0,0,0,3.648
Spring 2022,CUIN,8378,1,22606,Qualitative Inquiry in Educ II,Lee,Mimi Miyoung,7,2,0,0,0,0,0,0,0,3.778
Spring 2022,ENGL,1302,72,25989,First Year Writing II,Campese,Kathleen Ann,11,6,0,0,4,0,0,0,4,2.984
Spring 2022,PHYS,2126,4,17200,University Physics Lab II,Maric,Sladjana,2,10,9,0,0,0,0,0,1,2.62
Spring 2022,POLS,3312,3,19705,"Arguments, Data, Politics",Marinov,Nikolay,13,12,6,1,8,0,0,0,0,2.525
Spring 2022,BIOL,8898,6,27290,Doctoral Research,Khurana,Seema,0,0,0,0,0,1,0,0,0,0
Spring 2022,MECE,8399,33,22588,Doctoral Dissertation,Ghasemi,Hadi,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,8320,12,19433,Doctoral Applied Music,Hester,Timothy E,2,0,0,0,0,0,0,0,0,4
Spring 2022,CNST,4341,1,16129,Project Controls,Din,Zia Ud,17,37,15,4,4,0,0,0,2,2.771
Spring 2022,ECE,3364,1,14382,Circuits and Systems,Hebert,Thomas James,11,11,13,2,0,0,0,0,0,2.936
Spring 2022,PHLS,8393,2,18675,Doctoral Practicum in Psy,Smith,Nathan G,0,0,0,0,0,13,0,0,0,0
