TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2021,PHYS,1101,6,15444,General Physics Laboratory I,Wood,Lowell T,1,14,6,1,1,0,0,0,0,2.608
Summer 2021,HIST,1378,2,14017,The U S Since 1877,Harwell,Debbie Z,19,2,1,0,1,0,0,0,0,3.652
Summer 2021,MANA,4347,1,16420,Ethics and Corp Soc Respon.,Salaiz,Ashley,40,10,0,0,0,0,0,0,0,3.721
Summer 2021,ILAS,3150,1,14690,Internship Practicum,Connolly,Sally,6,0,0,0,0,0,0,0,0,4
Summer 2021,MECE,3360,1,13366,Experimental Methods,Chen,Xuemei,9,16,6,3,1,0,0,0,0,2.829
Summer 2021,TLIM,3360,2,18626,Law & Ethics-Tech & Innovation,Powell III,Ernest McKinney,16,16,0,0,0,0,0,0,0,3.552
Summer 2021,ACCT,5330,1,14018,Advanced Accounting,Ramaswamy,Vinita,1,1,0,0,0,0,0,0,0,3.5
Summer 2021,BIOL,8398,15,19227,Doctoral Research,Chung,Sanghyuk,0,0,0,0,0,2,0,0,0,0
Summer 2021,PCEU,8399,4,19835,Doctoral Dissertation,Chow,Diana Shu-Lian,0,0,0,0,0,0,0,0,0,0
Summer 2021,MECE,2334,1,14190,Thermodynamics,Love,Holley Carole,10,12,18,2,4,0,0,0,2,2.414
Summer 2021,LAW,5514,1,14257,Judicial Externship I,Archer,Anna M,0,0,0,0,0,3,0,0,0,0
Summer 2021,POLS,6395,1,18809,Selected Topics American Pol,Basinger,Scott J,5,0,0,0,0,0,0,0,0,4
Summer 2021,SOC,7395,1,19656,Internship in Sociology,Anderson,Kathryn,1,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,6398,3,19172,Special Problems,Pennings,Steven C,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,8398,23,19235,Doctoral Research,Sater,Amy,0,0,0,0,0,3,0,0,0,0
Summer 2021,PSYC,3341,4,15595,Physiological Psychology,Gioia,Anthony,19,13,4,0,1,0,0,0,1,3.262
Summer 2021,CHEM,8398,10,11432,Doctoral Research,Miljanic,Ognjen S,0,0,0,0,0,2,0,0,0,0
Summer 2021,PHLS,8393,2,14606,Doctoral Practicum in Psy,Margulis,Milena A,0,0,0,0,0,11,0,0,0,0
Summer 2021,GEOL,6351,1,17931,Basin Modeling,Van Wijk,Jolante W,6,0,0,0,0,0,0,0,0,3.725
Summer 2021,PSYC,2344,2,14801,Cultural Psychology,Leavitt,Jacob,7,13,4,2,5,0,0,0,1,2.526
Summer 2021,DIGM,2325,30,14805,Info Tech for Digital Media,Hargrove,Mark Stephen,8,12,1,0,2,0,0,0,1,3.015
Summer 2021,PSYC,6398,3,14258,Independent Studies,Hoff,Kevin,0,0,0,0,0,3,0,0,0,0
Summer 2021,CNST,4315,1,15689,Steel Construction,Chang,Chi Chung,6,13,7,1,0,0,0,0,0,2.901
Summer 2021,MATH,4389,3,14828,Survey of Undergraduate Math,Blecher,David P,3,8,3,0,0,0,0,0,0,3.071
Summer 2021,PHYS,8398,12,10843,Doctoral Research,Chu,Wei-Kan,0,0,0,0,0,3,0,0,0,0
Summer 2021,BIOL,6398,22,19206,Special Problems,Gustafsson,Jan-Ake,0,0,0,0,0,1,0,0,0,0
Summer 2021,NUTR,2332,3,15950,Intro To Human Nutrition,Svendsen-Sanchez,Ann Carol,36,11,9,4,5,0,0,0,2,2.965
Summer 2021,ECON,2304,2,18656,Microeconomic Principles,Biju,Nabila Rahman,20,11,3,3,2,0,0,0,2,3.086
Summer 2021,POLS,3396,1,18757,Sel Topics Comp Internatl Pol,Kimondo,Gathoni Anne,7,7,4,0,0,0,0,0,0,3.222
Summer 2021,COMM,3360,2,15612,Strategic Comm. Principles,Clark,Thomas R,13,5,3,2,2,0,0,0,0,3
Summer 2021,THEA,1331,5,15979,Introduction To Theatre,Hinkel,Heidi Anne,48,6,1,1,3,0,0,0,1,3.593
Summer 2021,LAW,6300,3,13723,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,4,0,0,0,0
Summer 2021,CUIN,8390,4,18861,Doctoral Thesis,McNeil,Sara G,2,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,8398,5,11427,Doctoral Research,Lee,T Randall,0,0,0,0,0,4,0,0,0,0
Summer 2021,GEOL,8398,21,19660,Doctoral Research,Wang,Guoquan,0,0,0,0,0,1,0,0,0,0
Summer 2021,ACCT,4335,4,18732,Financial Statement Auditing,Kuruvilla,Mohan,1,1,2,0,1,0,0,0,0,2.2
Summer 2021,HRMA,6397,1,18486,Selected Topics,Legendre,Jungyoung Shin,9,2,0,0,0,0,0,0,1,3.878
Summer 2021,OPTO,7150,1,12942,Developmental Optometry,Chandler,Moriah Adine,55,36,2,0,0,0,0,0,0,3.524
Summer 2021,PHAR,5297,1,18733,Selected Topics in Pharmacy,Rosario,Natalie,48,17,1,0,0,0,0,0,0,3.712
Summer 2021,PHOP,6257,4,15367,Research Practicum B,Richdale,Kathryn L,1,0,0,0,0,0,0,0,0,4
Summer 2021,ENGL,4395,1,18824,Topics in Autobiography,Wallace,Daniel,9,0,0,0,0,0,0,0,0,3.817
Summer 2021,CHEM,1112,2,11327,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,7,1,0,3,0,0,0,3,2.626
Summer 2021,LAW,5514,1,14257,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,3,0,0,0,0
Summer 2021,ACCT,2301,2,13521,Prin of Financial Accounting,Sykes,Mary Reeves,13,19,11,4,4,0,0,0,7,2.718
Summer 2021,CHEM,3222,2,11331,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,6,11,1,1,0,0,0,0,1,3.071
Summer 2021,LAW,5197,8,18831,Selected Topics,Lawrence,Jim E,0,0,0,0,0,6,0,0,0,0
Summer 2021,COMD,7391,21,16376,Clinic in Speech Lang Disorder,Townsend,Alayna,2,0,0,0,0,0,0,0,0,4
Summer 2021,CUIN,8690,4,14026,Doctoral Thesis,McNeil,Sara G,1,0,0,0,0,0,0,0,0,4
Summer 2021,AAS,6308,1,18740,Africana Religion & Biography,Edwards,Crystal Latanya,5,3,1,0,0,0,0,0,0,3.444
Summer 2021,SPAN,2301,4,16180,Intermediate Spanish I,Reyes Ferrufino,Diana Eufemia,4,3,4,1,3,0,0,0,1,2.113
Summer 2021,ACCT,4335,1,11647,Financial Statement Auditing,Zhao,Yuping,7,17,4,1,0,0,0,0,0,3.046
Summer 2021,MECT,3342,1,13343,Elements of Plant Design,El Nahas,Medhat A,1,10,8,0,2,0,0,0,0,2.444
Summer 2021,CHEM,3221,1,10470,Fund of Organic Chem. Lab I,Zaitsev,Vladimir G,8,10,1,1,1,0,0,0,2,3.095
Summer 2021,MATH,6398,3,12912,Special Problems,Mang,Andreas,0,0,0,0,0,2,0,0,0,0
Summer 2021,GENB,6398,1,10153,Research,Ma,Xiao,1,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6297,5,18799,Selected Topics,Ferrarone,Jessica,11,0,0,0,0,0,0,0,0,4
Summer 2021,HIST,3383,1,14000,World Revolutions,O Brien,Thomas F,11,5,3,1,0,0,0,0,6,3.284
Summer 2021,PHAR,4280,1,10009,Med/Pt Safety & Informatics,Varkey,Divya A,64,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8399,1,18943,Doctoral Dissertation,Reitzel,Lorraine R,0,0,0,0,0,2,0,0,0,0
Summer 2021,CUIN,7312,1,18751,Curr Design in Bilingual Ed,Burgess Monroy,Miguel,8,1,0,0,1,0,0,0,0,3.5
Summer 2021,PSYC,6365,3,16125,Dir Rsch in Dev Cog Beh Neuro,Tamber-Rosenau,Benjamin J,1,0,0,0,0,0,0,0,0,4
Summer 2021,MIS,6341,1,10002,Information Systems,Silva,Leiser O,11,0,0,0,0,0,0,0,0,4
Summer 2021,COSC,1430,201,14580,Introduction to Programming,Rincon Castro,Carlos Alberto,29,15,16,3,19,0,0,0,20,2.39
Summer 2021,SOCW,7347,2,15639,SW Practice & Interv in School,Leger,Jan Ellen,17,4,0,0,0,0,0,0,1,3.715
Summer 2021,LAW,6257,1,15644,Legal Negotiations,Lawrence,Jim E,2,7,0,0,0,1,0,0,1,3.065
Summer 2021,OPTO,8384,1,12945,Practice Management II,Sorrenson,Laurie L.,25,7,0,0,0,0,0,0,0,3.658
Summer 2021,PHYS,1102,2,11588,General Physics Laboratory II,Wood,Lowell T,5,7,8,0,2,0,0,0,1,2.651
Summer 2021,SPAN,2308,1,11205,Span for Heritage Learners II,Munuera Pulido,Kevin,7,5,2,0,1,0,0,0,0,3.111
Summer 2021,GEOL,4398,1,19397,Independent Study,Mann,Paul,0,0,0,0,0,1,0,0,1,0
Summer 2021,ANTH,4398,3,19873,Independent Study,Storey,Rebecca,0,1,0,0,0,0,0,0,0,3.33
Summer 2021,LAW,5203,4,14553,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,0,0,1,0,0
Summer 2021,COMD,7391,1,16275,Clinic in Speech Lang Disorder,Bolling,Kenyetta,2,0,0,0,0,0,0,0,0,4
Summer 2021,BCHS,8398,35,19465,Doctoral Research,Sen,Mehmet,0,0,0,0,0,1,0,0,0,0
Summer 2021,POLS,3313,2,15279,Intro Internatl Relatns,Onakpoya,Uriri Lulu,16,8,6,3,1,0,0,0,0,2.991
Summer 2021,GEOL,6379,1,17933,Applied Biostratigraphy,Van Nieuwenhuise,Donald S,3,3,0,0,0,0,0,0,0,3.555
Summer 2021,ACCT,3367,2,13897,Intermediate Accounting I,Kuruvilla,Mohan,14,13,10,8,1,0,0,0,6,2.71
Summer 2021,PHAR,5206,1,15724,Pharmacy and Geriatrics,Ordonez,Nancy D,29,18,0,0,0,0,0,0,0,3.617
Summer 2021,PHYS,8398,27,10857,Doctoral Research,Ren,Zhifeng,0,0,0,0,0,5,0,0,0,0
Summer 2021,COSC,8398,109,15797,Doctoral Research,Gnawali,Omprakash D,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5229,2,14551,Judicial Externship II,Worrell,Carey Ann,0,0,0,0,0,2,0,0,0,0
Summer 2021,COSC,8398,126,15812,Doctoral Research,Solorio Martinez,Thamar Ivette,0,0,0,0,0,1,0,0,0,0
Summer 2021,ENGI,2304,8,15891,Technical Communications,Salvo,Deborah C,24,4,0,0,1,0,0,0,0,3.667
Summer 2021,SOCW,7334,1,19723,Dynamics of Leadership in SW,Lucas,Virginia,2,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,8399,9,11446,Doctoral Dissertation,Miljanic,Ognjen S,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHAR,5643,1,12954,Neurology,Ordonez,Nancy D,0,1,0,0,0,0,0,0,0,3
Summer 2021,LAW,6257,1,15644,Legal Negotiations,Jones,Karen Lynn,2,7,0,0,0,1,0,0,1,3.065
Summer 2021,PHLS,6310,2,15250,Intro To Educ Research,Lee,Jungeun,13,3,2,0,0,0,0,0,0,3.574
Summer 2021,CHEM,8398,14,11435,Doctoral Research,Baldelli,Steve,0,0,0,0,0,3,0,0,0,0
Summer 2021,BIOL,1144,6,13830,Hum Anat Physiol Lab II,Gill,Tejendra,10,6,3,3,0,0,0,0,0,3.12
Summer 2021,LAW,5228,1,14548,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,3,0,0,0,0
Summer 2021,SOCW,7391,2,18982,Field Practicum Elective,Gonzales,Shelley A,0,0,0,0,0,2,0,0,0,0
Summer 2021,BCHS,6398,22,19324,Special Problems,Gustafsson,Jan-Ake,0,0,0,0,0,1,0,0,0,0
Summer 2021,HRMA,6197,1,16819,Selected Topics,Padilla,Magdalena Manzano,11,0,0,0,0,0,0,0,0,3.97
Summer 2021,CIVE,7397,1,18894,Selected Topics,Norris,Debra B,6,1,3,0,0,0,0,0,0,3.234
Summer 2021,ACCT,3366,1,13183,Financial Reporting Frameworks,Harris,Kathleen L,7,5,7,2,3,0,0,0,8,2.458
Summer 2021,ARLD,6691,1,14633,Internship in Arts Organizatn,Luks Jacobs,Joel,2,0,0,0,0,0,0,0,0,4
Summer 2021,SPAN,8399,4,11214,Dissertation,Kanellos,Nicolas,0,0,0,0,0,1,0,0,0,0
Summer 2021,KIN,4350,1,13168,Sport Marketing,Walsh,David W,5,27,20,3,1,0,0,0,8,2.501
Summer 2021,LAW,6358,1,10190,Health Law Journal,Chandler,Seth J,0,0,0,0,0,1,0,0,0,0
Summer 2021,MECE,8399,19,19178,Doctoral Dissertation,Chen,Zheng,1,0,0,0,0,0,0,0,0,4
Summer 2021,CNST,3355,1,15235,Strength of Construction Mtrls,Senouci,Ahmed,17,17,4,0,2,0,0,0,0,3.175
Summer 2021,CNST,4302,1,15237,Construction Law and Ethics,Ducran,Denis George,16,12,3,0,0,0,0,0,2,3.355
Summer 2021,LAW,5419,1,12780,Consumer Law Clinic,Marquez,Ryan Michael,0,1,0,0,0,0,0,1,0,3.33
Summer 2021,COMD,7391,6,12795,Clinic in Speech Lang Disorder,Devore,Danielle R,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,PHOP,8498,3,19123,Doctoral Research,Ostrin,Lisa,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5203,4,14553,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,0,0,1,0,0
Summer 2021,MANA,8399,1,11667,Doctoral Dissertation,Miller,Carl Chet,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5299,18,15276,Special Problems,Vetter,Greg R,0,0,0,0,0,1,0,0,0,0
Summer 2021,BUSI,4350,5,18965,Business Law and Ethics,Williams,John M,35,7,4,0,1,0,0,0,1,3.476
Summer 2021,MANA,   6A83,2,18695,Strategic Analysis,Celly,Nikhil,9,1,0,0,0,0,0,0,0,3.834
Summer 2021,PHLS,8199,4,19485,Dissertation,Smith,Nathan G,0,0,0,0,0,1,0,0,0,0
Summer 2021,COMM,4397,1,17908,Selected Topics Communication,Houk,Keith R,18,0,0,0,0,0,0,0,0,4
Summer 2021,GENB,5303,2,15283,Prof Acct Communication,Newman,Michael Ray,4,0,0,0,0,0,0,0,0,4
Summer 2021,COMM,2356,1,15578,Business & Professional Comm,Salisbury,Shelby,21,22,8,5,6,0,0,0,1,2.715
Summer 2021,COMM,3383,1,14163,Non-linear Editing,Crowe,Craig Warren,10,2,2,1,2,0,0,0,1,3.058
Summer 2021,CUIN,8310,46,14021,Laboratory of Practice,Hausmann,Robert Carl,3,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5410,1,10185,Law Review,Sanders,Joseph,0,0,0,0,0,2,0,0,0,0
Summer 2021,LAW,5228,1,14548,Judicial Externship I,Archer,Anna M,0,0,0,0,0,3,0,0,0,0
Summer 2021,BIOL,1361,1,10357,Intro To Biological Science 1,Gifford,Jenifer,20,30,26,13,11,0,0,0,18,2.334
Summer 2021,MANA,4346,1,18682,Leadership Development,Evans,Klavdia Markelova,49,0,0,1,0,0,0,0,0,3.94
Summer 2021,LAW,6300,11,14769,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,3,0,0,0,0
Summer 2021,CHEM,1111,14,13623,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,5,1,0,3,0,0,0,0,2.362
Summer 2021,SPEC,3360,1,15406,Individuals with Disabilities,Hassett,Kristen Spring,35,3,2,0,3,0,0,0,1,3.535
Summer 2021,COMD,7391,12,12809,Clinic in Speech Lang Disorder,Joseph,Megan E,2,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,1432,1,12904,Calculus II,Xhabli,Blerina,29,16,18,14,27,0,0,0,10,2.096
Summer 2021,ACCT,5337,1,13014,Management Accounting,Serrato,Darlene Marie  Bohac,11,9,1,0,0,0,0,0,0,3.429
Summer 2021,ELCS,8398,1,19016,Independent Study,Horn,Catherine Lynn,1,0,0,0,0,0,0,0,0,4
Summer 2021,SPEC,6367,2,18573,Special Education for Leaders,Hill,Deena Clair,17,0,0,0,0,0,0,0,0,3.981
Summer 2021,MARK,4365,1,14923,Intro to Digital Marketing,Kianian,Parichehr,24,4,0,0,0,0,0,0,2,3.834
Summer 2021,CHEM,8399,16,11452,Doctoral Dissertation,Chen,Tai-Yen,0,0,0,0,0,2,0,0,0,0
Summer 2021,ENGL,2306,1,14927,Intro To Poetry,Moore,Kelly L,15,5,1,1,1,0,0,0,0,3.32
Summer 2021,POLS,1337,1,13186,"US Govt: Congress,Pres & Crts",Littlepage,Kelley G,12,14,6,3,2,0,0,0,2,2.829
Summer 2021,BIOL,1144,7,19647,Hum Anat Physiol Lab II,Gill,Tejendra,7,6,4,1,2,0,0,0,0,2.734
Summer 2021,ECE,8198,1,12316,Doctoral Research,Krishnamoorthy,Harish Sarma,0,0,0,0,0,2,0,0,0,0
Summer 2021,MUSI,6397,1,18934,Selected Topics-Music,Dirst,Matthew C,1,2,0,0,0,0,0,0,0,3.443
Summer 2021,MATH,1310,5,13996,College Algebra,Constante,Beatrice,5,5,3,1,3,0,0,0,1,2.49
Summer 2021,ACCT,5331,2,15282,Federal Income Tax-Individual,Fernandez,Ramon,2,7,0,0,0,0,0,0,1,3.296
Summer 2021,CUIN,7331,3,19709,Diag & Correctn Reading Probl,Reis,Nancy,19,0,0,0,0,0,0,0,0,3.983
Summer 2021,PHLS,8199,3,19482,Dissertation,Smith,Bradley,0,0,0,0,0,1,0,0,0,0
Summer 2021,BCHS,8399,25,19649,Doctoral Dissertation,Sen,Mehmet,0,0,0,0,0,1,0,0,0,0
Summer 2021,OPTO,5335,1,19539,Ocular Anatomy and Physiology,Dempsey,Robert L.,17,0,0,0,0,0,0,0,0,3.981
Summer 2021,PHAR,5680,1,12965,Oncology,Ordonez,Nancy D,1,0,0,0,0,0,0,0,0,4
Summer 2021,INDS,2355,1,18776,Design History I,Williams,Celeste,5,1,1,0,0,0,0,0,1,3.477
Summer 2021,LAW,5500,1,14309,Government and Nonprofit Exter,Van Arsdel,Kristina G,0,0,0,0,0,4,0,0,0,0
Summer 2021,PSYC,8399,4,14219,Doctoral Dissertation,Eisenberger,Robert W,1,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6381,1,14626,Scenic Des for H.S. Director,Rigdon,Kevin L,12,0,0,0,0,0,0,0,0,4
Summer 2021,KIN,4198,2,19841,Independent Study,Layne,Charles S,2,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8699,4,19806,Doctoral Dissertation,Gonzalez,Jorge E,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,6398,31,19247,Special Problems,Kelleher Meisel,Erin S,0,0,0,0,0,2,0,0,0,0
Summer 2021,HDFS,3300,2,15239,Educational Psychology,Conston,Toya,22,18,6,0,4,0,0,0,0,3.04
Summer 2021,EDRS,8382,1,15246,Statistical Analyses in Eductn,Davis,Bradley,4,0,4,0,0,0,0,0,0,3.041
Summer 2021,PHYS,1102,5,15172,General Physics Laboratory II,Wood,Lowell T,2,10,9,1,1,0,0,0,1,2.493
Summer 2021,KIN,1352,6,13733,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,54,8,1,1,0,0,0,0,0,3.797
Summer 2021,NUTR,2332,2,15949,Intro To Human Nutrition,Svendsen-Sanchez,Ann Carol,25,27,14,3,4,0,0,0,0,2.872
Summer 2021,PHOP,6467,4,19097,Research Practicuum A,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,0,0,4
Summer 2021,HLT,3301,2,16156,Health Behavior Theories,Bennett,Kristin C,58,8,2,1,1,0,0,0,0,3.724
Summer 2021,KIN,3304,1,18673,Human Structure and Function,Breslin,Whitney L,7,23,20,3,1,0,0,0,1,2.538
Summer 2021,HLT,3381,1,14568,Hlt Promotn & Disease Preventn,Fedor Amador,Theresa Marie,69,7,1,1,0,0,0,0,1,3.825
Summer 2021,GEOL,8399,3,19166,Doctoral Dissertation,Murphy,Michael,0,0,0,0,0,1,0,0,0,0
Summer 2021,COSC,8398,130,15816,Doctoral Research,Vilalta,Ricardo,0,0,0,0,0,1,0,0,0,0
Summer 2021,POLS,3318,2,15280,Intro To Public Policy,Davis,Sharon M,21,8,2,2,0,0,0,0,1,3.415
Summer 2021,ENGL,2315,1,16020,Literature and Film,Pegoda,Andrew Joseph,11,3,3,0,2,0,0,0,6,3.088
Summer 2021,GEOL,8399,5,19334,Doctoral Dissertation,Castagna,John P,1,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6383,2,18808,Light/Cost Des for HS Director,Rigdon,Kevin L,1,0,0,0,0,0,0,0,0,4
Summer 2021,BUSI,4396,2,19065,Business Internship,Hopkins,Troy D,0,0,0,0,0,5,0,0,0,0
Summer 2021,COMD,7381,1,13197,Medical SLP Seminar,Joseph,Megan E,15,0,0,0,0,0,0,0,0,4
Summer 2021,DIGM,1350,31,18591,Graphics for Digital Media,Johnson,Kelsey,18,6,2,0,1,0,0,0,3,3.396
Summer 2021,SPAN,2301,1,10254,Intermediate Spanish I,Delgadillo,Maria Jose,3,4,6,2,3,0,0,0,1,2.074
Summer 2021,LAW,5378,1,14846,Statutory Interpretation & Rea,Bush,Darren,10,23,2,0,0,0,0,0,0,3.398
Summer 2021,ACCT,4337,1,18560,Intro-Data Analytics in Acct,Erdem,Ozer,0,1,0,0,0,0,0,0,0,2.67
Summer 2021,ANTH,6399,2,12788,Masters Thesis,Rasmussen,Susan J,0,0,0,0,0,1,0,0,0,0
Summer 2021,MATH,3339,3,13975,Statistics for the Sciences,Papadakis,Emanuel Ioannis,6,6,6,4,2,0,0,0,1,2.485
Summer 2021,COMM,3369,3,17891,Strategic Comm. Writing,Lee,Jaesub,18,0,0,0,0,0,0,0,0,4
Summer 2021,HLT,1353,2,16169,Personal Health,Rafique,Kiran Sajid,56,6,5,0,0,0,0,0,1,3.702
Summer 2021,ARCH,6303,1,15718,Visual Studies III,Logan,Jason,2,8,0,0,0,0,0,0,0,3.233
Summer 2021,POLS,3312,2,14839,"Arguments, Data, Politics",Murdoch,Douglas,8,13,2,1,2,0,0,0,3,2.898
Summer 2021,PHLS,6310,1,14847,Intro To Educ Research,Lee,Jungeun,16,1,1,0,0,0,0,0,0,3.778
Summer 2021,BCHS,6398,27,19329,Special Problems,Schwartz,Robert J,0,0,0,0,0,2,0,0,0,0
Summer 2021,CHEM,8398,7,11429,Doctoral Research,Zastrow,Melissa L,0,0,0,0,0,3,0,0,0,0
Summer 2021,PHAR,5493,2,15281,Introduction to Community IPPE,Hatfield,Catherine L,24,26,0,0,0,0,0,0,0,3.48
Summer 2021,ACCT,3377,1,11644,Cost Accounting,Serrato,Darlene Marie  Bohac,6,10,6,0,0,0,0,0,2,3.015
Summer 2021,CHEM,3221,4,13368,Fund of Organic Chem. Lab I,Zaitsev,Vladimir G,6,11,3,1,0,0,0,0,3,3.032
Summer 2021,LAW,5400,2,13719,Govt Nonprofit Extshp I,Van Arsdel,Kristina G,0,0,0,0,0,9,0,0,0,0
Summer 2021,ELED,4320,3,18857,Social Studies Ele Sch,Ford,Haley Michelle Grimland,32,3,2,0,1,0,0,0,2,3.693
Summer 2021,SCM,   6A01,1,13999,SCM Concepts,Sahin,Funda,15,11,0,1,0,0,0,0,0,3.481
Summer 2021,INDS,4198,1,19738,Independent Study,Kimbrough,Mark S,1,0,0,0,0,0,0,0,0,3.67
Summer 2021,MANA,4353,1,18683,Mgmt Training and Career Devel,Bozeman,Dennis,30,12,5,1,1,0,0,0,1,3.476
Summer 2021,RELS,1301,2,15889,Intro To Religious Studies,Langton,Karen J,3,5,1,0,0,0,0,0,0,3.369
Summer 2021,MECE,3245,1,13793,Materials Science Laboratory,Hammami,Farah,64,19,4,0,1,0,0,0,3,3.595
Summer 2021,PHCA,8298,1,13810,Doctoral Dissertation Research,Chen,Hua,2,0,0,0,0,0,0,0,0,4
Summer 2021,HIST,1378,1,14850,The U S Since 1877,Young,Nancy Beck,78,19,8,2,1,0,0,0,17,3.556
Summer 2021,LAW,6300,11,14769,Govt Nonprofit Extshp I,Van Arsdel,Kristina G,0,0,0,0,0,3,0,0,0,0
Summer 2021,PHOP,6198,4,19091,Spec Prob-Physio Optics,Harrison,Wendy W,1,0,0,0,0,0,0,0,0,4
Summer 2021,HIST,1378,3,18878,The U S Since 1877,Wilson III,Alberto,26,14,2,3,3,0,0,0,2,3.126
Summer 2021,ELCS,6301,1,15847,Leadership for Equity,Davis,Kenneth D,23,0,0,0,0,0,0,0,0,3.986
Summer 2021,NUTR,6301,1,15261,Clinic Aspects of Nutr Support,Ferrell,Carla Denise,17,2,0,0,0,0,0,0,0,3.843
Summer 2021,HRD,3340,1,13958,Principles of HRD,Chakraborty,Misha,30,0,0,0,0,0,0,0,1,4
Summer 2021,ECE,8598,3,12489,Doctoral Research,Han,Zhu,0,0,0,0,0,2,0,0,0,0
Summer 2021,ECE,2202,1,14576,Circuit Analysis II,Shattuck,David P,9,4,6,3,8,0,0,0,4,2.078
Summer 2021,MATH,6398,8,16192,Special Problems,Timofeyev,Ilya,0,0,0,0,0,4,0,0,0,0
Summer 2021,PHLS,8399,2,18972,Doctoral Dissertation,Obasi,Ezemenari M,0,0,0,0,0,0,0,0,0,0
Summer 2021,PSYC,1300,7,19469,Intro To Psychology,Dsouza,Johann Mark,21,8,7,2,3,0,0,0,1,3.008
Summer 2021,FINA,4397,2,18763,Selected Topics in Finance,Kapatos,Nick Gus,17,11,3,0,0,0,0,0,1,3.398
Summer 2021,PSYC,6336,1,15952,Directed Rsch in Social Psyc,Derrick,Jaye L,4,0,0,0,0,0,0,0,0,4
Summer 2021,FINA,4396,2,19850,Finance Internship,Kumar,Praveen,0,0,0,0,0,5,0,0,0,0
Summer 2021,LAW,5197,10,18833,Selected Topics,Lawrence,Jim E,0,0,0,0,0,1,0,0,0,0
Summer 2021,HDFS,2317,3,16215,Human Dev and Interventions,Schoger,Kimberly,15,3,1,0,1,0,0,0,1,3.517
Summer 2021,DIGM,4378,30,15616,Senior Project,Alters,Monika Joanna,4,7,0,0,0,0,0,0,0,3.394
Summer 2021,MANA,   6A25,2,13972,Ethical Leadrshp & Crit Reason,Carlin,Barbara A,20,14,1,0,0,0,0,0,1,3.571
Summer 2021,RELS,2372,1,18885,Bible and Modern Pop Culture,Tamber-Rosenau,Caryn M,3,2,1,1,0,0,0,0,0,3.094
Summer 2021,GEOL,3360,3,15862,Field Geology II,Weber,John,5,2,3,0,0,0,0,0,0,3.068
Summer 2021,BIOL,1161,6,11043,Intro To Biol Science Lab 1,Medrano,Ana I,18,3,1,1,0,0,0,0,1,3.667
Summer 2021,KIN,3370,2,18674,Sport Facility Management,Pearson,Demetrius W,4,5,1,0,0,0,0,0,0,3.201
Summer 2021,NURS,4297,2,18805,Special Topic in Nursing,Phan,Huong Thi,19,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,4398,2,19876,Independent Study,Derrick,Jaye L,0,0,0,0,1,0,0,0,0,0
Summer 2021,ILAS,3150,2,16535,Internship Practicum,Connolly,Sally,1,0,0,0,0,0,0,0,0,4
Summer 2021,ACCT,2301,4,18549,Prin of Financial Accounting,Newman,Michael Ray,14,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,1312,2,13179,Intro to Math Reasoning,Douglas,Casey,15,10,9,12,7,0,0,0,5,2.214
Summer 2021,PHYS,1301,1,10560,Intro General Physics I,Hosur,Pavan R,41,52,62,19,7,0,0,0,13,2.551
Summer 2021,PETR,6325,1,13342,Integrated Resrv Characterztn,Gonzalez,Reinaldo J,3,2,0,0,2,0,0,0,0,2.524
Summer 2021,ENGI,2304,3,14835,Technical Communications,Downey,Carlton M,25,6,1,0,2,0,0,0,1,3.568
